dataId,text
4160,MOVIMAT NORDESTE - International Fair Intralogistics Northeast-http://www.movimatne.com.br/
4161,Electronics NEW ENGLAND-http://www.nepcon.com
4162,12th International Medical Exhibition & Conference (EgyMedica )-http://www.egymedica.com/
4163,2015 The 10th China Guangzhou Apparel Fabric Accessories & Yarns Fair (Spring Fair CantonTEX)-http://www.texcantonfair.com
4164,"Gas Turkey 2013 - 6th edition of LPG, CNG, LNG Fair (Gas Turkey 2013 )-http://www.lpgcngfair.com/"
4165,Indian Trade Fair-http://www.indiantradefair.lk/
4166,Agroalimentaria 2015-http://agroalimentaria.com.do/
4167,Bordeaux International Multi Branch Fair(FOIRE INTERNATIONALE DE BORDEAUX)-http://www.bordeaux-expo.com/
4168,China Guangzhou International Floor Fair 2013( CGFF 2013)-http://www.cgff.net
4169,"International Fair for Medical Technology, Rehabilitation and Healthcare 2012(Medical Fair Brno)-http://www.bvv.cz/medicalfair-gb"
4170,International Industrial and Automation Trade Exhibition (INDUSTRIA)-http://www.industria.hu
4171,Asia Funeral Expo 2012(AFE 2012)-http://www.verticalexpo.com/eeditor/index.php?expo_id=1
4172,PrintEx15-http://www.printex.net.au/
4173,1st Personalised Medicine & Diagnostics Expo(IVD Japan 2014)(IVD Japan )-http://www.ivdjapan.jp
4174,ANEX 2015 - ASIA NONWOVENS EXHIBITION and CONFERENCE(ANEX 2015)-http://www.anex2015.com
4175,PARCEL-EXPO Asia Pacific 2015(PARCEL-EXPO)-http://www.parcel-expo.com/
4176,"8th International Fair of Infrastructure, Airport Technologies and Infrastructure Exhibition TRAFFIC-EXPO - TIL(TRAFFIC-EXPO - TIL)-http://www.traffic-expo.pl"
4177,14th International Construction Equipment and Special Vehicles Fair MASZBUD(MASZBUD)-http://www.maszbud.com
4178,18th International Fair of Road Construction Industry AUTOSTRADA-POLSKA(AUTOSTRADA-POLSKA)-http://www.autostrada-polska.pl
4179,"Mining, Natural Resources and Technologies Fair(MINEX 2015)-http://minex.izfas.com.tr/en/anasayfa/"
4180,Afro Packaging 2013 - The International Packaging Exhibition in Egypt (Afro Packaging)-http://afropacking.com/
4181,RadiologyAsia 2015-http://www.radiologyasia.com
4182,Gorgeous Japan 2015-http://michil.co.jp/gorgeousjapan/html/index.html
4183,"CGC (Yantai) Fishing, Boat & Outdoor Show(CGC (Yantai) Show 2014)-http://www.cgcexpo.com/yantai"
4184,Kaohsiung International Travel Fair(KTF)-http://www.ktf.org.tw/s
4185,"7th Eleotechnia 2015, Olive oil & Edible olives expo(7th Eleotechnia 2015)-http://eleotechnia.com/"
4186,18th Iran Health International Exhibition(Iran Health)-http://iranhealthexhibition.org/
4187,The 8th International Building & Construction Exhibition   (Libya Build 2012)-http://www.atex.com.ly/
4188,The Seventh Central China Investment and Trade Expo-http://expocentralchina.mofcom.gov.cn/pub/zbblh/NewsCenter/default.htm
4189,Solutions Linux-http://www.solutionslinux.fr
4190,Hopital Expo - Intermedica 2012(HopitalExpo)-http://www.hopitalexpo-intermedica.com
4191,TAKUMI Technology Japan-http://jma.or.jp/takumi/
4192,Daegu Beauty Expo 2014-http://www.beautyexpo.kr/
4193,PNCE - Practice Nurse Clinical Education (Sydney)(PNCE)-http://pnce.com.au/en/visit/sydney/exhibition/
4194,QITCOM Exhibition and Conference-http://www.momentumprod.com/qitcom-2015/
4195,Alimentaria Mexico : A world of food and drink(Alimentaria Mexico)-http://www.alimentaria-mexico.com
4196,PET ASIA 2013 - The 4th International Pet and Accessories Exhibition(PET ASIA)-http://www.petasia.com.sg/
4197,11th International Motor Show(AUTOSALON 2013)-http://www.bvv.cz/autosalon-gb
4198,"Tea Expo, Guangzhou 2012(Tea Expo Guangzhou)-http://www.teaexpo.cn/guangzhou/en/index.asp"
4199,BioFach China 2012(BioFach China )-http://www.biofachchina.com
4200,Grand Designs Live 2013 - Home & Garden  Show(Grand Designs Live )-http://www.granddesignslive.co.za/EN/Content/Pages/Homepage
4201,Good Game Show Korea 2015-http://www.goodgameshow.or.kr/exhibit_en/
4202,Polskie Zboza - Polish Grain and Green Agro Show (Polskie Zboza)-http://www.polskiezboza.com
4203,Motor Fest Latino(MFL)-http://www.motorfestlatino.com/
4204,Renewable Energy Asia 2012(Renewable Energy Asia )-http://www.thai-exhibition.com/renewableenergy/
4205,SECOND-HAND VEHICLE SHOW-http://www.ifema.es
4206,"International Exhibition for Rescue, Fire Prevention, Disaster Relief, Safety and Security(INTERSCHUTZ )-http://www.interschutz.de"
4207,AUTOMOTIVE ENGINEERING EXPO 2013(AEE 2013)-http://www.automotive-engineering-expo.com/en/
4208,FIAAP/VICTAM/GRAPAS International 2015-http://www.victam.com
4209,Atlantic Design & Manufacturing-http://www.canontradeshows.com/expo/atl12/
4210,Plant And Waste Recycling Show(PAWRS)-http://www.pawrs.com
4211,SIAL Brazil 2013(SIAL Brazil )-http://www.sial-group.com/The-SIAL-GROUP/SIAL-Group-exhibitions/SIAL-Brazil-the-Latin-American-Food-Marketplace
4212,MEDTEC France-http://www.medtecfrance.com
4213,"2015 International Construction Machinery, Equipment and Parts & Components Exhibition(CM CHINA Expo)-http://www.cmchina.org.cn/en"
4214,"2015 International Road Construction Machinery, Technology & Auxiliary Equipment Exhibition(RoadTec)-http://road.cmchina.org.cn/en/"
4215,2015 The 4th International Piles and Deep Foundation Summit & Piling Machinery/Foundation Engineering Equipment Exhibition(FE CHINA)-http://www.cmchina.org.cn/en/
4216,BioFach America Latina 2013-http://www.biofach-americalatina.com.br/en/index.php?pgID=home
4217,INDONESIA INTEGRATED TEXTILE INDUSTRIES TRADE SHOW( INTEXSHOW 2015 )-http://www.intexshow.com
4218,2013 The 6th Session Shanghai International Airport Facilities Construction and Operaion Exhibition-http://www.shhkexpo.cn/
4219,Kenya Plast 2012-http://www.kmgindia.com/kenya_plast_part_cost.php
4220,Daegu International Food EXPO 2014(DAFOOD 2014)-http://www.dafood.co.kr/eng/
4221,19th SME's Product Service and Technology-2015(SME's 2015 )-http://en.mongolchamber.mn
4222,2014 DAEGU FOOD TOUR EXPO(DFTE)-http://www.colorfulfood.co.kr/sub07/sub07_01.asp
4223,in-cosmetics Korea 2015-http://www.in-cosmeticskorea.com
4224,THERM PROCESS 2015-http://www.thermprocess-online.com/
4225,International Metallurgical Trade Fair with Congresses(METEC 2015)-http://www.metec-tradefair.com/
4226,International Trade Fair for Precision Castings(NEWCAST 2015)-http://www.newcast.com/
4227,OPTICS Taiwan - The 5th Int'l Precision Optics & Image Sensing Exposition(OPTICS Taiwan 2013)-http://www.optotaiwan.com/optics/index.asp?lang=eng&exhibition_type=optics
4228,The 10th International Exposition on Power Transmission and Distribution Power Electrical Appliances and Equipments(PTD Expo Guangzhou 2013)-http://www.expo-cn.com/index.php?module=pageb
4229,Next-generation Vehicles Expo-http://www.nikkan.co.jp/eve/smart/
4230,"12nd. Feria Internacional Bosque - Madera y Tecnologia(12th. INTERNATIONAL FAIR ""FOREST - WOOD & TECHNOLOGY"")(EXPOFOREST )-http://www.fexpocruz.com.bo"
4231,Industrial Components & Subcontracting 2012-http://www.components-subcon.com
4232,The 3rd BANGKOK INTERNATIONAL AUTO SALON(BIAS)-http://www.bangkokinternationalautosalon.com/
4233,Sustainability in Manufacturing expo Orlando 2013(SIM Orlando)-http://www.canontradeshows.com/expo/sim12/
4234,"International Exhibition on Metalworking & Machine Tools, Equipment and Technology(METALTECH 2014)-http://www.machinery-vietnam.com/"
4235,"International Exhibition on Plastic Technology, Machinery, Product and Raw Material(PLASTICS FAIR 2014)-http://www.machinery-vietnam.com"
4236,International Exhibition on Industrial Automation(Automation Vietnam 2014)-http://www.machinery-vietnam.com/
4237,"International Exhibition on Printing & Packaging Technology, Machinery and Equipment(Print & Pack Vietnam 2014)-http://www.machinery-vietnam.com/"
4238,"International Exhibition on Food Packaging Machinery, Material and Technology(FoodPack 2014)-http://www.machinery-vietnam.com"
4239,2015 Shenzhen International Waste Management & Environmental Technology Exhibition and Conference(WasteMET China 2015)-http://www.wastemetchina.com
4240,16th e-Book Expo Tokyo (eBooks) (DP)-http://www.digi-fair.jp
4241,The 5th  International Micro/MEMS Exhibition & Conference  (MICROTech World 2012)-http://www.microtechworld.net/
4242,11th Asia International Industrial Automation Exhibition(AIAE 2015)-http://www.beijing-automation.com
4243,Asia Automotive Lightweight Procurement Symposium(AluMagsymposium)-http://www.alumag.cc/automotive-lightweight-procurement-symposium-2015/
4244,The 2nd Vietnam Transport Conference & Expo-http://www.vfabric.com/vntransport/
4245,TRANOI HOMME Spring Summer 2014(TRANOI HOMME)-http://www.tranoi.com/
4246,China International Consumer Electronics Show 2012(SINOCES)-http://www.sinoces.com
4247,Exposalud 2015-http://www.exposalud.com.pe
4248,Indigo New York Fashion Edition-AW15-16-http://www.indigo-salon.com/
4249,7th Manila Foods and Beverages Expo 2013(MAFBEX2013)(MAFBEX)-http://www.worldbex.com/Event/Mafbex
4250,Istanbul Kids Fashion-http://istanbulkidsfashion.com/
4251,San Francisco International Gift Fair-http://www.sfigf.com/Content/344.htm
4252,Beauty Nairobi 2015-http://beautynairobi.com/
4253,China Drug Store Show 2012(DS Show 2012)-http://www.reedexpo.com/en/Events/2557/DS-Show
4254,The 47th national new drugs Commodities Fair (New Drugs China)-http://www.newdrugschina.com/
4255,SABC Education Careers Fair - Cape Town(Careers Fair Cape)-http://www.babaindaba.co.za/cape_town.htm
4256,Melbourne 2015 Home & Giving Fair-http://www.fashionexposed.com/
4257,Envase 2013 - 13th International Packaging Show(ENVASE)-http://www.envase.org/
4258,MTT Expo 2013 Indonesia - The 6th International Metalworking Technology & Machine Tools Exhibition & Conference(MTT2013)-http://www.mtt-indonesia.com
4259,6th Cebu Auto Show-http://worldbex.com/new/events/events.php?EVENT_ID=CAS
4260,The 9th Philippine Building and Construction Expos-NULL
4261,Dallas Summer Jewelry & Bead Show(Dallas Gem Show)-http://www.aksshow.com
4262,PopCon Asia 2014-http://www.amoncorp.com/modules/gnavi2/index.php?lid=33
4263,Orland Gift Show-http://www.orlandogiftshow.com/32/
4264,Aquatech India 2015-http://www.aquatechtrade.com/india/Pages/homepage.aspx
4265,"The Eastern Indonesia International Auto Parts, Accessories & Equip Exhibition 2014 Surabaya(INAPA SURABAYA 2014)-http://www.inapa-exhibition.net/"
4266,"Bangkok Refrigeration, Heating, Ventilation and Air Conditioning 2013(Bangkok RHVAC 2013)-http://www.bangkok-rhvac.com"
4267,The 5th - Bangkok Electric and Electronics 2013 (BKK E&E 2013)-http://www.bangkok-electricfair.com/
4268,KAZFASHION INTERNATIONAL READY TO WEAR EXHIBITION 2014(KAZFASHION)-http://www.kazfashionfair.com/
4269,S/S CAPSULE SHOW LAS VEGAS(Capsule)-http://capsuleshow.com/
4270,The 7th Guangzhou International Water Heater Exhibition (GWHE) 2012(GWHE)-http://www.whstgz.com/
4271,TOUCH PANEL KOREA 2014-http://tpkorea.org
4272,INTERNATIONAL MATERIALS & COMPONENTS INDUSTRY SHOW 2012(IMAC 2012)-http://www.imac21.co.kr/jap/index.php
4273,8th IPCA Electronics Expo India 2015(IPCA Electronics Expo)-http://www.ipca-expo.com/
4274,The International Sugar Rice Maize & Agriculture Expo Asia 2013(ISRMAX Asia 2013)-http://www.isrmaxasia.net
4275,World Renewable Energy Technology Congress (WRETC 2012)-http://www.wretc.in/
4276,International Fashion Footwear and Leatherwear Fairs(STYL and KABO August 2012)-http://www.bvv.cz/styl-gb
4277,The 7th  AsiaSolar Pv Industry  Exhibition 2012(AsiaSolar 2012)-http://www.asiasolar.cc/
4278,CPhI South America-http://www.cphi.com/south-america/home
4279,PhotoImage Brazil - 20th International Image Expo-http://www.photoimagebrazil.com.br
4280,PACK PRINT INTERNATIONAL 2013 - 4th International Packaging and Printing Exhibition for Asia(PPI)-http://www.pack-print.de/home.html
4281,Control China 2012-http://www.control-china.de
4282,International Trade Fair for the Plastics and Rubber Industries (T-PLAS 2015)-http://www.tplas.com
4283,Tunnel Expo Turkey - 2nd Tunnel Construction Technologies and Equipments Fair(Tunnel Expo Turkey)-http://site.tunnelexpoturkey.com/
4284,Fort Lauderdale Gift Show-http://www.urban-expo.com/27/fort-lauderdale-gift-show-home.htm
4285,P-MEC EUROPE - Driving innovation in Pharma and Bio technology(P-MEC)-http://www.p-mec.com/home
4286,International IC-China Conference & Exhibition ( Shenzhen)(IIC China)-http://www.iic-china.com/
4287,The 10th China (Beijing) International Rubber &Plastics Industry Exhibition 2012(applas 2012)-http://www.applas.net/app/Channel.asp?ChannelID=35
4288,WaterTech India-2012-http:// www.watertechindia.com
4289,HALAL KOREA 2015-http://halal-korea.org
4290,ISTANBUL MEDICAL TOURISM FAIR 2014(IMT 2014)-http://www.imtfair.com
4291,17th Food & Drinks Asia Expo / Food Franchising Expo 2013(FD 2013)-http://www.foodanddrinksasia.com.ph
4292,Theme Park Expo Indonesia 2014-http://www.themeparkexpo.com/
4293,ALUMINIUM INDIA 2013(ALUMINIUM INDIA 2013)-http://www.aluminium-india.com/
4294,Moscow Auto Salon - COMTRANS (2013)-http://oica.net/moscow-auto-salon-comtrans-2013/
4295,SPE Offshore Europe - Oil & Gas Conference & Exhibition(Offshore Europe 2013)-http://www.offshore-europe.co.uk/
4296,The 9th China (Beijing) International Steel Tube Industry Expo 2012-http://www.sti-expo.com/cn/
4297,The 11th China (Beijing) International Metallurgy Industry Expo (CIMIE)(CIMIE2015)-http://www.bcime.com/en/index.asp
4298,Natural Energy Expo 2015-http://www.nikkan-event.jp/nh/
4299,The 11th China (Shanghai) International Foundry Industry Exhibition(CIFE)-http://www.bciffe.com/en/index.asp
4300,"AsiaFood Expo 2012 : 21st International Exposition on Food Processing Packaging and Handling Machinery,Equipment and Technology(AFEX 2012)-http://www.afex.com.ph"
4301,Home Furnishing  China 2012 (Home Furnishing  China 2012)-http://www.furniture-china.cn/furnishing/
4302,Aeromart Summit Tianjin 2015 (Aeromart Tianjin 2015)-http://www.bciaerospace.com/tianjin/index.php/en/concept
4303,2012 China(Beijing) International Offshore Oil & Gas Technology Conference and Exhibition(CIOTC 2012)-http://www.ciotc-top.com
4304,"18th International Automotive Supply Industry, Components, Accessories & Service Equipment Exhibition(OTOMOTIV2012)-http://www.cnrotomotiv.com/"
4305,Busan Invention & New Tech Exhibition 2013-http://www.ntfair.co.kr
4306,"GIFTEX, STATIONEX & JUTEX 2015(GIFTEX)-http://www.giftex.in/aspx_client/Exb_Details11.aspx"
4307,International Trade Fair - World Market for Baking - Everything for Bakers and Confectioners (iba)-http://www.iba.de/
4308,"International Exhibition and Conference on Metal Producing, Metal Processing and Metal Working Industry(World of Metal 2015)-http://www.wom-expo.com/home.aspx"
4309,"Oman Office Show-The 3rd International Exhibition for Design, Decor and Interiors(Oman Office Show)-http://www.omanofficeshow.com"
4310,RAO/CIS OFFSHORE 2013 - 11th International Conference and Exibition for Oil and Gas Resources Development of the Russian Arctic and CIS Continental Shelf-http://www.rao-offshore.com/
4311,"International Trade Fair for Construction Machinery, Building Material Machines, Mining Machines and Construction Vehicles (bauma CONEXPO AFRICA 2015)-http://www.bcafrica.com/"
4312,"Water, Sewage, Refuse and Recycling Solutions for the Mining and Construction Industry(IFAT Environmental Technology Forum 2015)-http://www.ifatforum-africa.com"
4313,6th International Trade Fair for Garden Tools and Equipment (GARDENTOOL 2012)-http://www.gardentool.ru
4314,Beyond Beauty Paris(BBP)-http://www.beyondbeautyparis.com
4315,MOVIMAT - 28th Feira di Logistica 2013-http://www.expomovimat.com.br/en/Expo-Movimat/Home/
4316,"International exhibition of underwear, Lingerie-Expo(Lingerie-Expo)-http://www.lingerie-expo.com/en-GB/"
4317,Garden Comfort 2014 - International Specialized Exhibition for Products and Services for Garden Design(Garden Comfort 2014)-http://www.garden-comfort.ru/en/
4318,International Dairy Show 2013-http://www.dairyshow.com/
4319,7th LAC Flavors - Paraguay 2015(LAC Flavors )-https://lacflavors.mybusinessmatches.com/
4320,FOR WASTE & WATER-http://www.forwaste.cz/
4321,"Electric, Power & Renewable Energy Indonesia 2013-http://www.pamerindo.com/events/4"
4322,International Ceramic Exhibition 2013(ICE)-http://www.ceramic-expo.jp/
4323,Sino-Folding Carton 2012(Sino-Folding Carton 2012)-http://www.sino-foldingcarton.com/eng/Introduction.htm
4324,ECUADOR OIL & POWER 2015-http://www.hjbecdachferias.com
4325,"9th Central Asian International Exhibition and Conference for Environmental Technologies, Waste Management & Recycling Industrial Water Treatment and Green Innovations(EcoTech 2013)-http://www.ecotech.kz/"
4326,AVIATION EXPO CHINA 2013(AVIATION EXPO CHINA 2013)-http://www.cpexhibition.com/aviation/
4327,"Eurasia Expo Tool Powered By Mitex, Power/Hand Tools, and its auxiliary products trade fair(POWER & HAND TOOLS TRADE FAIR )-http://www.eurasiaexpotool.com/"
